event_id,sport,action_type,competition,match_time,score_difference,is_home_player,player,opponent,dominant_side,fatigue_level,competition_importance,pressure_index,pressure_level,decision_zone,action_result
BKB_0221,basketball,decisive_shot,Euroleague,47,-4,0,Giannis,Thompson,right,0.64,0.31,0.56,media,drive,blocked
BKB_0222,basketball,decisive_shot,Euroleague,6,-2,0,LeBron James,White,right,0.4,0.67,0.416,media,three_point,scored
BKB_0223,basketball,decisive_shot,NBA,15,-2,0,Edwards,White,right,0.14,0.43,0.424,media,three_point,scored
BKB_0224,basketball,decisive_shot,Euroleague,46,-3,1,Lillard,Gobert,left,0.41,0.7,0.709,alta,mid_range,scored
BKB_0225,basketball,decisive_shot,JJOO,26,3,0,Embiid,White,right,0.41,0.91,0.579,media,three_point,blocked
BKB_0226,basketball,decisive_shot,JJOO,4,3,1,LeBron James,Davis,left,0.13,0.32,0.245,baja,drive,scored
BKB_0227,basketball,decisive_shot,Euroleague,21,4,0,Giannis,Thompson,right,0.8,0.36,0.445,media,mid_range,scored
BKB_0228,basketball,decisive_shot,JJOO,40,-4,0,Booker,Davis,left,0.45,0.41,0.537,media,mid_range,scored
BKB_0229,basketball,decisive_shot,NBA,5,-1,1,Jokic,Adebayo,left,0.17,0.58,0.397,media,mid_range,blocked
BKB_0230,basketball,decisive_shot,Euroleague,1,1,0,Mitchell,Jackson Jr.,right,0.41,0.73,0.436,media,drive,scored
BKB_0231,basketball,decisive_shot,Euroleague,4,-4,1,Luka Doncic,Bridges,right,0.25,0.43,0.3,baja,mid_range,scored
BKB_0232,basketball,decisive_shot,Euroleague,33,-4,1,Wembanyama,Gobert,right,0.14,0.42,0.416,media,three_point,scored
BKB_0233,basketball,decisive_shot,NBA,24,3,1,Tatum,Gobert,right,0.39,0.46,0.458,media,drive,scored
BKB_0234,basketball,decisive_shot,JJOO,27,0,0,Embiid,Holiday,right,0.73,0.43,0.641,media,three_point,missed
BKB_0235,basketball,decisive_shot,NBA,11,4,1,LeBron James,Adebayo,right,0.53,0.81,0.456,media,three_point,scored
BKB_0236,basketball,decisive_shot,JJOO,16,-4,1,Lillard,Adebayo,right,0.2,0.39,0.328,baja,drive,scored
BKB_0237,basketball,decisive_shot,Euroleague,36,-1,0,Embiid,Adebayo,right,0.44,0.75,0.682,media,mid_range,missed
BKB_0238,basketball,decisive_shot,JJOO,3,4,1,Tatum,Smart,right,0.99,0.48,0.394,media,three_point,missed
BKB_0239,basketball,decisive_shot,Euroleague,32,1,0,Lillard,Holiday,right,0.51,0.98,0.688,media,mid_range,scored
BKB_0240,basketball,decisive_shot,NBA,22,-3,0,Tatum,Holiday,right,0.4,0.72,0.522,media,three_point,missed
BKB_0241,basketball,decisive_shot,JJOO,36,-1,0,Tatum,Thompson,right,0.55,0.9,0.734,alta,drive,blocked
BKB_0242,basketball,decisive_shot,JJOO,31,-4,0,Morant,Jackson Jr.,right,0.62,0.33,0.489,media,drive,missed
BKB_0243,basketball,decisive_shot,JJOO,6,0,0,Luka Doncic,Gobert,right,0.42,0.68,0.518,media,mid_range,missed
BKB_0244,basketball,decisive_shot,JJOO,41,1,0,LeBron James,Smart,right,0.62,0.74,0.732,alta,drive,missed
BKB_0245,basketball,decisive_shot,Euroleague,5,0,0,Embiid,White,right,0.84,0.95,0.604,media,three_point,missed
BKB_0246,basketball,decisive_shot,JJOO,45,-3,0,Lillard,Davis,right,0.75,0.48,0.709,alta,mid_range,blocked
BKB_0247,basketball,decisive_shot,Euroleague,18,-2,0,Giannis,White,right,0.35,0.4,0.458,media,mid_range,missed
BKB_0248,basketball,decisive_shot,Euroleague,37,-5,0,Embiid,Holiday,right,0.42,0.4,0.486,media,mid_range,missed
BKB_0249,basketball,decisive_shot,NBA,8,4,1,Tatum,Jackson Jr.,right,0.87,0.42,0.395,media,drive,missed
BKB_0250,basketball,decisive_shot,Euroleague,1,-1,0,Morant,Davis,right,0.57,0.44,0.431,media,three_point,missed
BKB_0251,basketball,decisive_shot,Euroleague,17,3,1,Lillard,Smart,right,0.34,0.44,0.392,media,drive,blocked
BKB_0252,basketball,decisive_shot,JJOO,26,-4,1,LeBron James,White,right,0.12,0.38,0.393,media,mid_range,scored
BKB_0253,basketball,decisive_shot,JJOO,39,2,1,Booker,Gobert,right,0.65,0.68,0.682,media,mid_range,scored
BKB_0254,basketball,decisive_shot,JJOO,13,2,0,Embiid,Davis,right,0.54,0.87,0.533,media,drive,scored
BKB_0255,basketball,decisive_shot,JJOO,24,2,1,Giannis,Thompson,right,0.61,0.44,0.555,media,mid_range,missed
BKB_0256,basketball,decisive_shot,Euroleague,45,-2,0,Lillard,Smart,right,0.75,0.57,0.767,alta,mid_range,scored
BKB_0257,basketball,decisive_shot,Euroleague,47,2,0,Durant,Smart,right,0.27,0.86,0.765,alta,drive,scored
BKB_0258,basketball,decisive_shot,JJOO,28,-5,0,Curry,Holiday,right,0.58,0.48,0.427,media,three_point,missed
BKB_0259,basketball,decisive_shot,Euroleague,29,-1,0,Tatum,Gobert,right,0.31,0.65,0.578,media,drive,scored
BKB_0260,basketball,decisive_shot,JJOO,40,2,0,LeBron James,Jackson Jr.,right,0.38,0.33,0.583,media,drive,scored
BKB_0261,basketball,decisive_shot,NBA,41,4,1,Mitchell,Smart,right,0.71,0.94,0.662,media,three_point,missed
BKB_0262,basketball,decisive_shot,JJOO,28,-5,0,Durant,Adebayo,right,0.21,0.92,0.505,media,drive,scored
BKB_0263,basketball,decisive_shot,JJOO,2,1,0,Luka Doncic,White,right,0.82,0.62,0.488,media,drive,scored
BKB_0264,basketball,decisive_shot,Euroleague,7,3,1,Wembanyama,Gobert,right,0.29,0.61,0.39,media,three_point,scored
BKB_0265,basketball,decisive_shot,JJOO,7,2,1,Booker,Jackson Jr.,right,0.64,0.69,0.462,media,drive,scored
BKB_0266,basketball,decisive_shot,JJOO,9,-2,0,Tatum,Adebayo,right,0.94,0.43,0.487,media,mid_range,missed
BKB_0267,basketball,decisive_shot,JJOO,1,1,0,Embiid,Holiday,right,0.69,0.4,0.428,media,three_point,scored
BKB_0268,basketball,decisive_shot,Euroleague,1,0,1,Edwards,Gobert,right,0.36,0.55,0.449,media,three_point,scored
BKB_0269,basketball,decisive_shot,NBA,7,-4,1,Lillard,Jackson Jr.,right,0.7,0.92,0.473,media,drive,blocked
BKB_0270,basketball,decisive_shot,NBA,25,-4,0,Morant,White,left,0.4,0.72,0.511,media,mid_range,scored
BKB_0271,basketball,decisive_shot,NBA,38,-4,0,Tatum,Davis,right,0.37,0.96,0.588,media,mid_range,scored
BKB_0272,basketball,decisive_shot,JJOO,4,1,1,Giannis,Smart,right,0.2,0.62,0.422,media,mid_range,missed
BKB_0273,basketball,decisive_shot,JJOO,43,3,0,Mitchell,White,right,0.22,0.51,0.549,media,three_point,missed
BKB_0274,basketball,decisive_shot,Euroleague,22,-4,0,LeBron James,Gobert,right,0.43,0.86,0.516,media,drive,scored
BKB_0275,basketball,decisive_shot,NBA,37,-5,1,LeBron James,Smart,right,0.24,0.99,0.548,media,three_point,missed
BKB_0276,basketball,decisive_shot,JJOO,2,-3,1,Luka Doncic,Jackson Jr.,right,0.38,0.74,0.39,media,drive,scored
BKB_0277,basketball,decisive_shot,JJOO,37,3,1,Morant,Dort,right,0.47,0.59,0.588,media,three_point,missed
BKB_0278,basketball,decisive_shot,JJOO,5,0,1,Giannis,Holiday,right,0.39,0.64,0.478,media,three_point,missed
BKB_0279,basketball,decisive_shot,NBA,43,3,1,LeBron James,Holiday,right,0.91,0.8,0.803,alta,mid_range,blocked
BKB_0280,basketball,decisive_shot,JJOO,17,-4,1,Curry,Smart,right,0.87,0.62,0.499,media,drive,scored
BKB_0281,basketball,decisive_shot,JJOO,37,0,0,Wembanyama,Smart,right,0.61,0.55,0.733,alta,drive,scored
BKB_0282,basketball,decisive_shot,Euroleague,41,-3,1,Mitchell,Bridges,right,0.48,0.51,0.583,media,drive,scored
BKB_0283,basketball,decisive_shot,NBA,15,-3,1,Giannis,Holiday,right,0.42,0.64,0.464,media,drive,missed
BKB_0284,basketball,decisive_shot,NBA,27,4,1,Edwards,White,right,0.51,0.89,0.546,media,drive,blocked
BKB_0285,basketball,decisive_shot,JJOO,0,-2,1,Wembanyama,Jackson Jr.,right,0.88,0.36,0.403,media,mid_range,scored
BKB_0286,basketball,decisive_shot,NBA,22,-3,1,Morant,Thompson,right,0.95,0.82,0.622,media,drive,missed
BKB_0287,basketball,decisive_shot,NBA,45,4,0,Lillard,Smart,right,0.53,0.43,0.574,media,drive,scored
BKB_0288,basketball,decisive_shot,Euroleague,12,-1,0,Lillard,Holiday,right,0.79,0.53,0.544,media,drive,missed
BKB_0289,basketball,decisive_shot,Euroleague,18,-2,1,Jokic,Jackson Jr.,right,0.48,0.98,0.564,media,mid_range,missed
BKB_0290,basketball,decisive_shot,JJOO,20,3,1,Curry,Gobert,right,0.88,0.56,0.541,media,drive,missed
BKB_0291,basketball,decisive_shot,NBA,22,-1,0,Booker,Smart,right,0.64,0.8,0.645,media,mid_range,missed
BKB_0292,basketball,decisive_shot,NBA,26,-5,1,Embiid,Dort,right,0.12,0.41,0.342,baja,mid_range,scored
BKB_0293,basketball,decisive_shot,Euroleague,19,-1,1,Jokic,Davis,right,0.48,0.86,0.576,media,mid_range,scored
BKB_0294,basketball,decisive_shot,JJOO,28,-4,0,Wembanyama,Bridges,right,0.16,0.58,0.421,media,mid_range,scored
BKB_0295,basketball,decisive_shot,JJOO,42,-5,1,Booker,Holiday,right,0.25,0.91,0.554,media,mid_range,missed
BKB_0296,basketball,decisive_shot,Euroleague,29,2,1,Edwards,Adebayo,right,0.54,0.31,0.526,media,mid_range,scored
BKB_0297,basketball,decisive_shot,NBA,24,4,0,Lillard,Jackson Jr.,right,0.59,0.46,0.46,media,drive,blocked
BKB_0298,basketball,decisive_shot,NBA,7,-5,1,Durant,Dort,right,0.17,0.41,0.242,baja,mid_range,scored
BKB_0299,basketball,decisive_shot,Euroleague,33,-2,0,Booker,Gobert,right,0.21,0.43,0.517,media,drive,missed
BKB_0300,basketball,decisive_shot,Euroleague,19,0,0,Luka Doncic,Thompson,left,0.29,0.5,0.56,media,three_point,scored
