event_id,sport,action_type,competition,match_time,score_difference,is_home_player,player,opponent,dominant_side,fatigue_level,competition_importance,pressure_index,pressure_level,decision_zone,action_result
ESP_0227,esports,1v1_duel,Championship,16,4,0,device,b1t,right,0.88,0.69,0.533,media,flank,trade
ESP_0228,esports,1v1_duel,Major,6,5,0,NiKo,b1t,right,0.65,0.7,0.376,media,aggressive_push,kill
ESP_0229,esports,1v1_duel,Championship,27,-3,0,NiKo,jL,right,0.23,0.92,0.721,alta,aggressive_push,death
ESP_0230,esports,1v1_duel,Major,21,4,0,Caps,b1t,right,0.89,0.73,0.604,media,flank,death
ESP_0231,esports,1v1_duel,Championship,2,2,0,ZywOo,stavn,right,0.76,0.8,0.485,media,defensive_hold,death
ESP_0232,esports,1v1_duel,Championship,15,1,0,donk,Magisk,right,0.21,0.75,0.547,media,defensive_hold,trade
ESP_0233,esports,1v1_duel,Championship,27,0,0,ropz,Gumayusi,right,0.31,0.56,0.738,alta,bait,death
ESP_0234,esports,1v1_duel,Championship,22,4,0,rain,stavn,right,0.37,0.97,0.569,media,aggressive_push,death
ESP_0235,esports,1v1_duel,Pro League,16,5,0,NiKo,Ax1Le,right,0.2,0.95,0.477,media,direct_duel,escape
ESP_0236,esports,1v1_duel,Pro League,13,-3,0,Caps,Ruler,right,0.63,0.53,0.499,media,defensive_hold,kill
ESP_0237,esports,1v1_duel,Championship,24,4,0,Twistzz,electroNic,right,0.34,0.76,0.641,media,direct_duel,kill
ESP_0238,esports,1v1_duel,Major,3,-1,0,donk,electroNic,right,0.62,0.96,0.572,media,bait,death
ESP_0239,esports,1v1_duel,Major,18,-4,0,Zeus,Ax1Le,right,0.88,0.78,0.58,media,direct_duel,death
ESP_0240,esports,1v1_duel,Major,25,-4,0,NiKo,Ax1Le,right,0.12,0.95,0.622,media,defensive_hold,kill
ESP_0241,esports,1v1_duel,Major,11,-2,0,NiKo,Bin,right,0.95,0.88,0.622,media,aggressive_push,trade
ESP_0242,esports,1v1_duel,Major,18,0,0,Zeus,Ruler,right,0.6,0.56,0.65,media,defensive_hold,death
ESP_0243,esports,1v1_duel,Championship,30,-1,0,donk,Hobbit,right,0.34,0.92,0.811,alta,defensive_hold,death
ESP_0244,esports,1v1_duel,Major,3,3,0,NiKo,apEX,right,0.34,0.7,0.386,media,bait,kill
ESP_0245,esports,1v1_duel,Pro League,25,-2,0,device,Spinx,right,0.31,0.52,0.649,media,aggressive_push,death
ESP_0246,esports,1v1_duel,Major,8,-1,0,chovy,b1t,right,0.7,0.56,0.537,media,direct_duel,kill
ESP_0247,esports,1v1_duel,Major,22,-2,0,NiKo,Spinx,right,0.27,0.78,0.609,media,defensive_hold,trade
ESP_0248,esports,1v1_duel,Pro League,19,-3,0,s1mple,Ax1Le,right,0.39,0.68,0.542,media,aggressive_push,kill
ESP_0249,esports,1v1_duel,Championship,15,-5,0,Caps,Viper,right,0.42,0.62,0.433,media,direct_duel,death
ESP_0250,esports,1v1_duel,Pro League,7,2,0,Twistzz,apEX,right,0.23,0.7,0.453,media,flank,kill
ESP_0251,esports,1v1_duel,Major,19,2,0,Faker,Bin,right,0.45,0.89,0.627,media,defensive_hold,kill
ESP_0252,esports,1v1_duel,Pro League,29,-1,0,Showmaker,stavn,right,0.67,0.96,0.872,alta,bait,kill
ESP_0253,esports,1v1_duel,Championship,4,-5,0,Faker,b1t,right,0.37,0.73,0.308,baja,aggressive_push,trade
ESP_0254,esports,1v1_duel,Pro League,4,-4,0,Twistzz,stavn,right,0.88,0.76,0.42,media,flank,kill
ESP_0255,esports,1v1_duel,Major,9,-5,0,chovy,Viper,right,0.6,0.58,0.379,media,defensive_hold,kill
ESP_0256,esports,1v1_duel,Major,25,-2,0,s1mple,jL,right,0.61,0.92,0.802,alta,direct_duel,death
ESP_0257,esports,1v1_duel,Major,1,0,0,Showmaker,apEX,right,0.51,0.9,0.533,media,defensive_hold,escape
ESP_0258,esports,1v1_duel,Pro League,14,4,0,ZywOo,Ruler,right,0.77,0.84,0.568,media,flank,kill
ESP_0259,esports,1v1_duel,Pro League,8,-1,0,device,Magisk,right,0.91,0.9,0.646,media,aggressive_push,death
ESP_0260,esports,1v1_duel,Major,11,0,0,Zeus,apEX,right,0.68,0.93,0.665,media,direct_duel,escape
ESP_0261,esports,1v1_duel,Pro League,5,-4,0,ZywOo,stavn,right,0.98,0.97,0.495,media,aggressive_push,death
ESP_0262,esports,1v1_duel,Championship,21,-3,0,Showmaker,stavn,right,0.8,0.83,0.651,media,defensive_hold,death
ESP_0263,esports,1v1_duel,Pro League,15,-3,0,Faker,huNter,right,0.77,0.76,0.564,media,defensive_hold,kill
ESP_0264,esports,1v1_duel,Major,20,2,0,Caps,apEX,right,0.47,0.9,0.644,media,aggressive_push,death
ESP_0265,esports,1v1_duel,Championship,19,2,0,ropz,Gumayusi,right,0.94,0.53,0.626,media,aggressive_push,kill
ESP_0266,esports,1v1_duel,Championship,23,5,0,NiKo,electroNic,right,0.74,0.84,0.583,media,flank,death
ESP_0267,esports,1v1_duel,Pro League,2,0,0,NiKo,Spinx,right,0.55,0.65,0.494,media,defensive_hold,death
ESP_0268,esports,1v1_duel,Major,16,-4,0,Showmaker,huNter,right,0.97,0.81,0.57,media,defensive_hold,death
ESP_0269,esports,1v1_duel,Championship,27,2,0,rain,Gumayusi,right,0.66,0.85,0.797,alta,defensive_hold,death
ESP_0270,esports,1v1_duel,Championship,24,4,0,rain,Spinx,right,0.71,0.55,0.577,media,flank,kill
ESP_0271,esports,1v1_duel,Major,11,5,0,broky,Magisk,right,0.8,0.64,0.421,media,flank,death
ESP_0272,esports,1v1_duel,Championship,26,1,0,Caps,stavn,right,0.26,0.92,0.779,alta,aggressive_push,death
ESP_0273,esports,1v1_duel,Major,27,0,0,Zeus,Magisk,right,0.35,0.81,0.793,alta,direct_duel,kill
ESP_0274,esports,1v1_duel,Championship,16,3,0,ropz,Keria,right,0.57,0.73,0.553,media,aggressive_push,death
ESP_0275,esports,1v1_duel,Championship,18,-4,0,broky,b1t,right,0.59,0.84,0.574,media,bait,escape
ESP_0276,esports,1v1_duel,Pro League,22,-1,0,device,jL,right,0.19,0.72,0.614,media,defensive_hold,death
ESP_0277,esports,1v1_duel,Pro League,24,-5,0,chovy,b1t,right,0.3,0.77,0.519,media,defensive_hold,kill
ESP_0278,esports,1v1_duel,Major,20,2,0,NiKo,huNter,right,0.3,1.0,0.652,media,aggressive_push,escape
ESP_0279,esports,1v1_duel,Major,7,5,0,chovy,apEX,right,0.91,0.82,0.478,media,defensive_hold,kill
ESP_0280,esports,1v1_duel,Pro League,22,-3,0,Caps,huNter,right,0.6,0.75,0.647,media,defensive_hold,kill
ESP_0281,esports,1v1_duel,Championship,17,-3,0,s1mple,apEX,right,0.61,0.95,0.62,media,flank,kill
ESP_0282,esports,1v1_duel,Championship,24,-5,0,chovy,huNter,right,0.37,0.82,0.586,media,direct_duel,kill
ESP_0283,esports,1v1_duel,Championship,8,4,0,rain,Viper,right,0.47,0.84,0.457,media,direct_duel,death
ESP_0284,esports,1v1_duel,Major,30,3,0,Twistzz,electroNic,right,0.9,0.7,0.796,alta,direct_duel,death
ESP_0285,esports,1v1_duel,Pro League,18,-4,0,chovy,Ruler,right,0.71,0.52,0.498,media,bait,death
ESP_0286,esports,1v1_duel,Major,30,-3,0,donk,Viper,right,0.82,0.53,0.752,alta,defensive_hold,death
ESP_0287,esports,1v1_duel,Pro League,28,5,0,Zeus,Viper,right,0.9,0.72,0.704,alta,defensive_hold,trade
ESP_0288,esports,1v1_duel,Major,10,3,0,m0NESY,Hobbit,right,0.39,0.58,0.46,media,flank,kill
ESP_0289,esports,1v1_duel,Major,2,-1,0,Showmaker,Ruler,right,0.93,0.59,0.498,media,defensive_hold,kill
ESP_0290,esports,1v1_duel,Pro League,10,1,0,NiKo,apEX,right,0.83,0.83,0.638,media,defensive_hold,kill
ESP_0291,esports,1v1_duel,Championship,19,-3,0,Showmaker,apEX,right,0.31,0.92,0.567,media,bait,kill
ESP_0292,esports,1v1_duel,Major,8,5,0,Showmaker,Bin,right,0.29,0.97,0.423,media,bait,escape
ESP_0293,esports,1v1_duel,Pro League,15,-2,0,m0NESY,Bin,right,0.97,0.82,0.663,media,direct_duel,death
ESP_0294,esports,1v1_duel,Pro League,13,2,0,NiKo,apEX,right,0.1,0.87,0.502,media,bait,death
ESP_0295,esports,1v1_duel,Major,28,-4,0,broky,Spinx,right,0.18,0.55,0.597,media,defensive_hold,kill
ESP_0296,esports,1v1_duel,Major,21,-1,0,device,b1t,right,0.1,0.52,0.575,media,defensive_hold,death
ESP_0297,esports,1v1_duel,Pro League,28,1,0,s1mple,Keria,right,0.26,0.77,0.781,alta,defensive_hold,escape
ESP_0298,esports,1v1_duel,Championship,27,3,0,chovy,Spinx,right,0.55,0.82,0.733,alta,defensive_hold,trade
ESP_0299,esports,1v1_duel,Championship,27,-3,0,Zeus,Ax1Le,right,0.4,0.56,0.677,media,direct_duel,kill
ESP_0300,esports,1v1_duel,Championship,24,3,0,rain,Viper,right,0.28,0.74,0.61,media,flank,kill
